ID,REFERENCE_ID,REMITTER_ID,AMOUNT,STATUS_CODE,OPERATION_STATUS,AMOUNT_PAID,CURRENCY_AMOUNT_PAID
105355,r15d000000001690,DOLEUSTX*R8,1561.000,7,RECONCILED,1561.000,USD
105356,r15d000000001686,DOLEUSTX*R8,1557.000,7,RECONCILED,1557.000,USD
105357,r15d000000001693,DOLEUSTX*R8,1564.000,7,RECONCILED,1564.000,USD
105358,r15d000000001698,DOLEUSTX*R8,1569.000,7,RECONCILED,1569.000,USD
105359,r15d000000001692,DOLEUSTX*R8,1563.000,7,RECONCILED,1563.000,USD
105360,r15d000000001697,DOLEUSTX*R8,1568.000,7,RECONCILED,1568.000,USD
105361,r15d000000001702,DOLEUSTX*R8,1573.000,7,RECONCILED,1573.000,USD
105362,r15d000000001696,DOLEUSTX*R8,1567.000,7,RECONCILED,1567.000,USD
105363,r15d000000001707,DOLEUSTX*R8,1578.000,7,RECONCILED,1578.000,USD
105364,r15d000000001701,DOLEUSTX*R8,1572.000,7,RECONCILED,1572.000,USD
105365,r15d000000001706,DOLEUSTX*R8,1577.000,7,RECONCILED,1577.000,USD
105366,r15d000000001700,DOLEUSTX*R8,1571.000,7,RECONCILED,1571.000,USD
105367,r15d000000001712,DOLEUSTX*R8,1583.000,7,RECONCILED,1583.000,USD
105368,r15d000000001705,DOLEUSTX*R8,1576.000,7,RECONCILED,1576.000,USD
105369,r15d000000001703,DOLEUSTX*R8,1574.000,7,RECONCILED,1574.000,USD
105370,r15d000000001708,DOLEUSTX*R8,1579.000,7,RECONCILED,1579.000,USD
105371,r15d000000001714,DOLEUSTX*R8,1585.000,7,RECONCILED,1585.000,USD
105372,r15d000000001709,DOLEUSTX*R8,1580.000,7,RECONCILED,1580.000,USD
105373,r15d000000001710,DOLEUSTX*R8,1581.000,7,RECONCILED,1581.000,USD
105374,r15d000000001704,DOLEUSTX*R8,1575.000,7,RECONCILED,1575.000,USD
105375,r15d000000001711,DOLEUSTX*R8,1582.000,7,RECONCILED,1582.000,USD
105376,r15d000000001713,DOLEUSTX*R8,1584.000,7,RECONCILED,1584.000,USD
105377,r15d000000001715,DOLEUSTX*R8,1586.000,7,RECONCILED,1586.000,USD
105378,r15d000000001717,DOLEUSTX*R8,1588.000,7,RECONCILED,1588.000,USD
105379,r15d000000001718,DOLEUSTX*R8,1589.000,7,RECONCILED,1589.000,USD
105380,r15d000000001716,DOLEUSTX*R8,1587.000,7,RECONCILED,1587.000,USD
105381,r15d000000001719,DOLEUSTX*R8,1590.000,7,RECONCILED,1590.000,USD
105382,r15d000000001721,DOLEUSTX*R8,1592.000,7,RECONCILED,1592.000,USD
105383,r15d000000001723,DOLEUSTX*R8,1594.000,7,RECONCILED,1594.000,USD
105384,r15d000000001722,DOLEUSTX*R8,1593.000,7,RECONCILED,1593.000,USD
105385,r15d000000001720,DOLEUSTX*R8,1591.000,7,RECONCILED,1591.000,USD
105386,r15d000000001729,DOLEUSTX*R8,1600.000,7,RECONCILED,1600.000,USD
105387,r15d000000001724,DOLEUSTX*R8,1595.000,7,RECONCILED,1595.000,USD
105388,r15d000000001726,DOLEUSTX*R8,1597.000,7,RECONCILED,1597.000,USD
105389,r15d000000001725,DOLEUSTX*R8,1596.000,7,RECONCILED,1596.000,USD
105390,r15d000000001730,DOLEUSTX*R8,1601.000,7,RECONCILED,1601.000,USD
105391,r15d000000001728,DOLEUSTX*R8,1599.000,7,RECONCILED,1599.000,USD
105392,r15d000000001727,DOLEUSTX*R8,1598.000,7,RECONCILED,1598.000,USD
105393,r15d000000001731,DOLEUSTX*R8,1602.000,7,RECONCILED,1602.000,USD
105394,r15d000000001737,DOLEUSTX*R8,1608.000,7,RECONCILED,1608.000,USD
105395,r15d000000001739,DOLEUSTX*R8,1610.000,7,RECONCILED,1610.000,USD
105396,r15d000000001732,DOLEUSTX*R8,1603.000,7,RECONCILED,1603.000,USD
105397,r15d000000001734,DOLEUSTX*R8,1605.000,7,RECONCILED,1605.000,USD
105398,r15d000000001738,DOLEUSTX*R8,1609.000,7,RECONCILED,1609.000,USD
105399,r15d000000001733,DOLEUSTX*R8,1604.000,7,RECONCILED,1604.000,USD
105400,r15d000000001735,DOLEUSTX*R8,1606.000,7,RECONCILED,1606.000,USD
105401,r15d000000001741,DOLEUSTX*R8,1612.000,7,RECONCILED,1612.000,USD
105402,r15d000000001746,DOLEUSTX*R8,1617.000,7,RECONCILED,1617.000,USD
105403,r15d000000001736,DOLEUSTX*R8,1607.000,7,RECONCILED,1607.000,USD
105404,r15d000000001742,DOLEUSTX*R8,1613.000,7,RECONCILED,1613.000,USD
105405,r15d000000001743,DOLEUSTX*R8,1614.000,7,RECONCILED,1614.000,USD
105406,r15d000000001745,DOLEUSTX*R8,1616.000,7,RECONCILED,1616.000,USD
105407,r15d000000001744,DOLEUSTX*R8,1615.000,7,RECONCILED,1615.000,USD
105408,r15d000000001749,DOLEUSTX*R8,1620.000,7,RECONCILED,1620.000,USD
105409,r15d000000001747,DOLEUSTX*R8,1618.000,7,RECONCILED,1618.000,USD
105410,r15d000000001750,DOLEUSTX*R8,1621.000,7,RECONCILED,1621.000,USD
105411,r15d000000001755,DOLEUSTX*R8,1626.000,7,RECONCILED,1626.000,USD
105412,r15d000000001751,DOLEUSTX*R8,1622.000,7,RECONCILED,1622.000,USD
105413,r15d000000001740,DOLEUSTX*R8,1611.000,7,RECONCILED,1611.000,USD
105414,r15d000000001752,DOLEUSTX*R8,1623.000,7,RECONCILED,1623.000,USD
105415,r15d000000001757,DOLEUSTX*R8,1628.000,7,RECONCILED,1628.000,USD
105416,r15d000000001754,DOLEUSTX*R8,1625.000,7,RECONCILED,1625.000,USD
105417,r15d000000001758,DOLEUSTX*R8,1629.000,7,RECONCILED,1629.000,USD
105418,r15d000000001748,DOLEUSTX*R8,1619.000,7,RECONCILED,1619.000,USD
105419,r15d000000001762,DOLEUSTX*R8,1633.000,7,RECONCILED,1633.000,USD
105420,r15d000000001761,DOLEUSTX*R8,1632.000,7,RECONCILED,1632.000,USD
105421,r15d000000001753,DOLEUSTX*R8,1624.000,7,RECONCILED,1624.000,USD
105422,r15d000000001766,DOLEUSTX*R8,1637.000,7,RECONCILED,1637.000,USD
105423,r15d000000001760,DOLEUSTX*R8,1631.000,7,RECONCILED,1631.000,USD
105424,r15d000000001763,DOLEUSTX*R8,1634.000,7,RECONCILED,1634.000,USD
105425,r15d000000001756,DOLEUSTX*R8,1627.000,7,RECONCILED,1627.000,USD
105426,r15d000000001764,DOLEUSTX*R8,1635.000,7,RECONCILED,1635.000,USD
105427,r15d000000001767,DOLEUSTX*R8,1638.000,7,RECONCILED,1638.000,USD
105428,r15d000000001768,DOLEUSTX*R8,1639.000,7,RECONCILED,1639.000,USD
105429,r15d000000001759,DOLEUSTX*R8,1630.000,7,RECONCILED,1630.000,USD
105430,r15d000000001770,DOLEUSTX*R8,1641.000,7,RECONCILED,1641.000,USD
105431,r15d000000001775,DOLEUSTX*R8,1646.000,7,RECONCILED,1646.000,USD
105432,r15d000000001771,DOLEUSTX*R8,1642.000,7,RECONCILED,1642.000,USD
105433,r15d000000001772,DOLEUSTX*R8,1643.000,7,RECONCILED,1643.000,USD
105434,r15d000000001765,DOLEUSTX*R8,1636.000,7,RECONCILED,1636.000,USD
105435,r15d000000001769,DOLEUSTX*R8,1640.000,7,RECONCILED,1640.000,USD
105436,r15d000000001774,DOLEUSTX*R8,1645.000,7,RECONCILED,1645.000,USD
105437,r15d000000001778,DOLEUSTX*R8,1649.000,7,RECONCILED,1649.000,USD
105438,r15d000000001776,DOLEUSTX*R8,1647.000,7,RECONCILED,1647.000,USD
105439,r15d000000001777,DOLEUSTX*R8,1648.000,7,RECONCILED,1648.000,USD
105440,r15d000000001780,DOLEUSTX*R8,1651.000,7,RECONCILED,1651.000,USD
105441,r15d000000001782,DOLEUSTX*R8,1653.000,7,RECONCILED,1653.000,USD
105442,r15d000000001773,DOLEUSTX*R8,1644.000,7,RECONCILED,1644.000,USD
105443,r15d000000001786,DOLEUSTX*R8,1657.000,7,RECONCILED,1657.000,USD
105444,r15d000000001784,DOLEUSTX*R8,1655.000,7,RECONCILED,1655.000,USD
105445,r15d000000001783,DOLEUSTX*R8,1654.000,7,RECONCILED,1654.000,USD
105446,r15d000000001790,DOLEUSTX*R8,1661.000,7,RECONCILED,1661.000,USD
105447,r15d000000001788,DOLEUSTX*R8,1659.000,7,RECONCILED,1659.000,USD
105448,r15d000000001779,DOLEUSTX*R8,1650.000,7,RECONCILED,1650.000,USD
105449,r15d000000001791,DOLEUSTX*R8,1662.000,7,RECONCILED,1662.000,USD
105450,r15d000000001793,DOLEUSTX*R8,1664.000,7,RECONCILED,1664.000,USD
105451,r15d000000001794,DOLEUSTX*R8,1665.000,7,RECONCILED,1665.000,USD
105452,r15d000000001781,DOLEUSTX*R8,1652.000,7,RECONCILED,1652.000,USD
105453,r15d000000001795,DOLEUSTX*R8,1666.000,7,RECONCILED,1666.000,USD
105454,r15d000000001792,DOLEUSTX*R8,1663.000,7,RECONCILED,1663.000,USD
105455,r15d000000001797,DOLEUSTX*R8,1668.000,7,RECONCILED,1668.000,USD
105456,r15d000000001785,DOLEUSTX*R8,1656.000,7,RECONCILED,1656.000,USD
105457,r15d000000001798,DOLEUSTX*R8,1669.000,7,RECONCILED,1669.000,USD
105458,r15d000000001802,DOLEUSTX*R8,1673.000,7,RECONCILED,1673.000,USD
105459,r15d000000001799,DOLEUSTX*R8,1670.000,7,RECONCILED,1670.000,USD
105460,r15d000000001803,DOLEUSTX*R8,1674.000,7,RECONCILED,1674.000,USD
105461,r15d000000001787,DOLEUSTX*R8,1658.000,7,RECONCILED,1658.000,USD
105462,r15d000000001806,DOLEUSTX*R8,1677.000,7,RECONCILED,1677.000,USD
105463,r15d000000001801,DOLEUSTX*R8,1672.000,7,RECONCILED,1672.000,USD
105464,r15d000000001789,DOLEUSTX*R8,1660.000,7,RECONCILED,1660.000,USD
105465,r15d000000001805,DOLEUSTX*R8,1676.000,7,RECONCILED,1676.000,USD
105466,r15d000000001809,DOLEUSTX*R8,1680.000,7,RECONCILED,1680.000,USD
105467,r15d000000001796,DOLEUSTX*R8,1667.000,7,RECONCILED,1667.000,USD
105468,r15d000000001810,DOLEUSTX*R8,1681.000,7,RECONCILED,1681.000,USD
105469,r15d000000001807,DOLEUSTX*R8,1678.000,7,RECONCILED,1678.000,USD
105470,r15d000000001811,DOLEUSTX*R8,1682.000,7,RECONCILED,1682.000,USD
105471,r15d000000001814,DOLEUSTX*R8,1685.000,7,RECONCILED,1685.000,USD
105472,r15d000000001800,DOLEUSTX*R8,1671.000,7,RECONCILED,1671.000,USD
105473,r15d000000001812,DOLEUSTX*R8,1683.000,7,RECONCILED,1683.000,USD
105474,r15d000000001815,DOLEUSTX*R8,1686.000,7,RECONCILED,1686.000,USD
105475,r15d000000001817,DOLEUSTX*R8,1688.000,7,RECONCILED,1688.000,USD
105476,r15d000000001804,DOLEUSTX*R8,1675.000,7,RECONCILED,1675.000,USD
105477,r15d000000001819,DOLEUSTX*R8,1690.000,7,RECONCILED,1690.000,USD
105478,r15d000000001808,DOLEUSTX*R8,1679.000,7,RECONCILED,1679.000,USD
105479,r15d000000001820,DOLEUSTX*R8,1691.000,7,RECONCILED,1691.000,USD
105480,r15d000000001822,DOLEUSTX*R8,1693.000,7,RECONCILED,1693.000,USD
105481,r15d000000001816,DOLEUSTX*R8,1687.000,7,RECONCILED,1687.000,USD
105482,r15d000000001813,DOLEUSTX*R8,1684.000,7,RECONCILED,1684.000,USD
105483,r15d000000001824,DOLEUSTX*R8,1695.000,7,RECONCILED,1695.000,USD
105484,r15d000000001818,DOLEUSTX*R8,1689.000,7,RECONCILED,1689.000,USD
105485,r15d000000001827,DOLEUSTX*R8,1698.000,7,RECONCILED,1698.000,USD
105486,r15d000000001826,DOLEUSTX*R8,1697.000,7,RECONCILED,1697.000,USD
105487,r15d000000001825,DOLEUSTX*R8,1696.000,7,RECONCILED,1696.000,USD
105488,r15d000000001828,DOLEUSTX*R8,1699.000,7,RECONCILED,1699.000,USD
105489,r15d000000001821,DOLEUSTX*R8,1692.000,7,RECONCILED,1692.000,USD
105490,r15d000000001829,DOLEUSTX*R8,1700.000,7,RECONCILED,1700.000,USD
105491,r15d000000001834,DOLEUSTX*R8,1705.000,7,RECONCILED,1705.000,USD
105492,r15d000000001832,DOLEUSTX*R8,1703.000,7,RECONCILED,1703.000,USD
105493,r15d000000001823,DOLEUSTX*R8,1694.000,7,RECONCILED,1694.000,USD
105494,r15d000000001835,DOLEUSTX*R8,1706.000,7,RECONCILED,1706.000,USD
105495,r15d000000001830,DOLEUSTX*R8,1701.000,7,RECONCILED,1701.000,USD
105496,r15d000000001833,DOLEUSTX*R8,1704.000,7,RECONCILED,1704.000,USD
105497,r15d000000001837,DOLEUSTX*R8,1708.000,7,RECONCILED,1708.000,USD
105498,r15d000000001838,DOLEUSTX*R8,1709.000,7,RECONCILED,1709.000,USD
105499,r15d000000001836,DOLEUSTX*R8,1707.000,7,RECONCILED,1707.000,USD
105500,r15d000000001844,DOLEUSTX*R8,1715.000,7,RECONCILED,1715.000,USD
105501,r15d000000001840,DOLEUSTX*R8,1711.000,7,RECONCILED,1711.000,USD
105502,r15d000000001842,DOLEUSTX*R8,1713.000,7,RECONCILED,1713.000,USD
105503,r15d000000001841,DOLEUSTX*R8,1712.000,7,RECONCILED,1712.000,USD
105504,r15d000000001843,DOLEUSTX*R8,1714.000,7,RECONCILED,1714.000,USD
105505,r15d000000001847,DOLEUSTX*R8,1718.000,7,RECONCILED,1718.000,USD
105506,r15d000000001831,DOLEUSTX*R8,1702.000,7,RECONCILED,1702.000,USD
105507,r15d000000001846,DOLEUSTX*R8,1717.000,7,RECONCILED,1717.000,USD
105508,r15d000000001849,DOLEUSTX*R8,1720.000,7,RECONCILED,1720.000,USD
105509,r15d000000001848,DOLEUSTX*R8,1719.000,7,RECONCILED,1719.000,USD
105510,r15d000000001839,DOLEUSTX*R8,1710.000,7,RECONCILED,1710.000,USD
105511,r15d000000001845,DOLEUSTX*R8,1716.000,7,RECONCILED,1716.000,USD
105512,r15d000000001851,DOLEUSTX*R8,1722.000,7,RECONCILED,1722.000,USD
105513,r15d000000001852,DOLEUSTX*R8,1723.000,7,RECONCILED,1723.000,USD
105514,r15d000000001855,DOLEUSTX*R8,1726.000,7,RECONCILED,1726.000,USD
105515,r15d000000001850,DOLEUSTX*R8,1721.000,7,RECONCILED,1721.000,USD
105516,r15d000000001856,DOLEUSTX*R8,1727.000,7,RECONCILED,1727.000,USD
105517,r15d000000001854,DOLEUSTX*R8,1725.000,7,RECONCILED,1725.000,USD
105518,r15d000000001859,DOLEUSTX*R8,1730.000,7,RECONCILED,1730.000,USD
105519,r15d000000001857,DOLEUSTX*R8,1728.000,7,RECONCILED,1728.000,USD
105520,r15d000000001853,DOLEUSTX*R8,1724.000,7,RECONCILED,1724.000,USD
105521,r15d000000001861,DOLEUSTX*R8,1732.000,7,RECONCILED,1732.000,USD
105522,r15d000000001860,DOLEUSTX*R8,1731.000,7,RECONCILED,1731.000,USD
105523,r15d000000001862,DOLEUSTX*R8,1733.000,7,RECONCILED,1733.000,USD
105524,r15d000000001858,DOLEUSTX*R8,1729.000,7,RECONCILED,1729.000,USD
105525,r15d000000001863,DOLEUSTX*R8,1734.000,7,RECONCILED,1734.000,USD
105526,r15d000000001867,DOLEUSTX*R8,1738.000,7,RECONCILED,1738.000,USD
105527,r15d000000001864,DOLEUSTX*R8,1735.000,7,RECONCILED,1735.000,USD
105528,r15d000000001865,DOLEUSTX*R8,1736.000,7,RECONCILED,1736.000,USD
105529,r15d000000001869,DOLEUSTX*R8,1740.000,7,RECONCILED,1740.000,USD
105530,r15d000000001868,DOLEUSTX*R8,1739.000,7,RECONCILED,1739.000,USD
105531,r15d000000001866,DOLEUSTX*R8,1737.000,7,RECONCILED,1737.000,USD
105532,r15d000000001871,DOLEUSTX*R8,1742.000,7,RECONCILED,1742.000,USD
105533,r15d000000001870,DOLEUSTX*R8,1741.000,7,RECONCILED,1741.000,USD
105534,r15d000000001875,DOLEUSTX*R8,1746.000,7,RECONCILED,1746.000,USD
105535,r15d000000001876,DOLEUSTX*R8,1747.000,7,RECONCILED,1747.000,USD
105536,r15d000000001872,DOLEUSTX*R8,1743.000,7,RECONCILED,1743.000,USD
105537,r15d000000001874,DOLEUSTX*R8,1745.000,7,RECONCILED,1745.000,USD
105538,r15d000000001880,DOLEUSTX*R8,1751.000,7,RECONCILED,1751.000,USD
105539,r15d000000001873,DOLEUSTX*R8,1744.000,7,RECONCILED,1744.000,USD
105540,r15d000000001879,DOLEUSTX*R8,1750.000,7,RECONCILED,1750.000,USD
105541,r15d000000001881,DOLEUSTX*R8,1752.000,7,RECONCILED,1752.000,USD
105542,r15d000000001885,DOLEUSTX*R8,1756.000,7,RECONCILED,1756.000,USD
105543,r15d000000001878,DOLEUSTX*R8,1749.000,7,RECONCILED,1749.000,USD
105544,r15d000000001883,DOLEUSTX*R8,1754.000,7,RECONCILED,1754.000,USD
105545,r15d000000001877,DOLEUSTX*R8,1748.000,7,RECONCILED,1748.000,USD
105546,r15d000000001887,DOLEUSTX*R8,1758.000,7,RECONCILED,1758.000,USD
105547,r15d000000001886,DOLEUSTX*R8,1757.000,7,RECONCILED,1757.000,USD
105548,r15d000000001892,DOLEUSTX*R8,1763.000,7,RECONCILED,1763.000,USD
105549,r15d000000001884,DOLEUSTX*R8,1755.000,7,RECONCILED,1755.000,USD
105550,r15d000000001882,DOLEUSTX*R8,1753.000,7,RECONCILED,1753.000,USD
105551,r15d000000001888,DOLEUSTX*R8,1759.000,7,RECONCILED,1759.000,USD
105552,r15d000000001898,DOLEUSTX*R8,1769.000,7,RECONCILED,1769.000,USD
105553,r15d000000001890,DOLEUSTX*R8,1761.000,7,RECONCILED,1761.000,USD
105554,r15d000000001889,DOLEUSTX*R8,1760.000,7,RECONCILED,1760.000,USD
105555,r15d000000001893,DOLEUSTX*R8,1764.000,7,RECONCILED,1764.000,USD
105556,r15d000000001895,DOLEUSTX*R8,1766.000,7,RECONCILED,1766.000,USD
105557,r15d000000001894,DOLEUSTX*R8,1765.000,7,RECONCILED,1765.000,USD
105558,r15d000000001902,DOLEUSTX*R8,1773.000,7,RECONCILED,1773.000,USD
105559,r15d000000001891,DOLEUSTX*R8,1762.000,7,RECONCILED,1762.000,USD
105560,r15d000000001896,DOLEUSTX*R8,1767.000,7,RECONCILED,1767.000,USD
105561,r15d000000001899,DOLEUSTX*R8,1770.000,7,RECONCILED,1770.000,USD
105562,r15d000000001905,DOLEUSTX*R8,1776.000,7,RECONCILED,1776.000,USD
105563,r15d000000001897,DOLEUSTX*R8,1768.000,7,RECONCILED,1768.000,USD
105564,r15d000000001900,DOLEUSTX*R8,1771.000,7,RECONCILED,1771.000,USD
105565,r15d000000001904,DOLEUSTX*R8,1775.000,7,RECONCILED,1775.000,USD
105566,r15d000000001911,DOLEUSTX*R8,1782.000,7,RECONCILED,1782.000,USD
105567,r15d000000001903,DOLEUSTX*R8,1774.000,7,RECONCILED,1774.000,USD
105568,r15d000000001901,DOLEUSTX*R8,1772.000,7,RECONCILED,1772.000,USD
105569,r15d000000001909,DOLEUSTX*R8,1780.000,7,RECONCILED,1780.000,USD
105570,r15d000000001906,DOLEUSTX*R8,1778.000,7,RECONCILED,1778.000,USD
105571,r15d000000001912,DOLEUSTX*R8,1783.000,7,RECONCILED,1783.000,USD
105572,r15d000000001907,DOLEUSTX*R8,1777.000,7,RECONCILED,1777.000,USD
105573,r15d000000001910,DOLEUSTX*R8,1781.000,7,RECONCILED,1781.000,USD
105574,r15d000000001917,DOLEUSTX*R8,1788.000,7,RECONCILED,1788.000,USD
105575,r15d000000001908,DOLEUSTX*R8,1779.000,7,RECONCILED,1779.000,USD
105576,r15d000000001914,DOLEUSTX*R8,1785.000,7,RECONCILED,1785.000,USD
105577,r15d000000001913,DOLEUSTX*R8,1784.000,7,RECONCILED,1784.000,USD
105578,r15d000000001919,DOLEUSTX*R8,1790.000,7,RECONCILED,1790.000,USD
105579,r15d000000001921,DOLEUSTX*R8,1792.000,7,RECONCILED,1792.000,USD
105580,r15d000000001915,DOLEUSTX*R8,1786.000,7,RECONCILED,1786.000,USD
105581,r15d000000001916,DOLEUSTX*R8,1787.000,7,RECONCILED,1787.000,USD
105582,r15d000000001920,DOLEUSTX*R8,1791.000,7,RECONCILED,1791.000,USD
105583,r15d000000001923,DOLEUSTX*R8,1794.000,7,RECONCILED,1794.000,USD
105584,r15d000000001922,DOLEUSTX*R8,1793.000,7,RECONCILED,1793.000,USD
105585,r15d000000001918,DOLEUSTX*R8,1789.000,7,RECONCILED,1789.000,USD
105586,r15d000000001925,DOLEUSTX*R8,1796.000,7,RECONCILED,1796.000,USD
105587,r15d000000001928,DOLEUSTX*R8,1799.000,7,RECONCILED,1799.000,USD
105588,r15d000000001930,DOLEUSTX*R8,1801.000,7,RECONCILED,1801.000,USD
105589,r15d000000001924,DOLEUSTX*R8,1795.000,7,RECONCILED,1795.000,USD
105590,r15d000000001926,DOLEUSTX*R8,1797.000,7,RECONCILED,1797.000,USD
105591,r15d000000001931,DOLEUSTX*R8,1802.000,7,RECONCILED,1802.000,USD
105592,r15d000000001932,DOLEUSTX*R8,1803.000,7,RECONCILED,1803.000,USD
105593,r15d000000001927,DOLEUSTX*R8,1798.000,7,RECONCILED,1798.000,USD
105594,r15d000000001933,DOLEUSTX*R8,1804.000,7,RECONCILED,1804.000,USD
105595,r15d000000001937,DOLEUSTX*R8,1808.000,7,RECONCILED,1808.000,USD
105596,r15d000000001929,DOLEUSTX*R8,1800.000,7,RECONCILED,1800.000,USD
105597,r15d000000001936,DOLEUSTX*R8,1807.000,7,RECONCILED,1807.000,USD
105598,r15d000000001942,DOLEUSTX*R8,1813.000,7,RECONCILED,1813.000,USD
105599,r15d000000001934,DOLEUSTX*R8,1805.000,7,RECONCILED,1805.000,USD
105600,r15d000000001935,DOLEUSTX*R8,1806.000,7,RECONCILED,1806.000,USD
105601,r15d000000001940,DOLEUSTX*R8,1811.000,7,RECONCILED,1811.000,USD
105602,r15d000000001944,DOLEUSTX*R8,1815.000,7,RECONCILED,1815.000,USD
105603,r15d000000001945,DOLEUSTX*R8,1816.000,7,RECONCILED,1816.000,USD
105604,r15d000000001939,DOLEUSTX*R8,1810.000,7,RECONCILED,1810.000,USD
105605,r15d000000001938,DOLEUSTX*R8,1809.000,7,RECONCILED,1809.000,USD
105606,r15d000000001947,DOLEUSTX*R8,1818.000,7,RECONCILED,1818.000,USD
105607,r15d000000001948,DOLEUSTX*R8,1819.000,7,RECONCILED,1819.000,USD
105608,r15d000000001951,DOLEUSTX*R8,1822.000,7,RECONCILED,1822.000,USD
105609,r15d000000001949,DOLEUSTX*R8,1820.000,7,RECONCILED,1820.000,USD
105610,r15d000000001946,DOLEUSTX*R8,1817.000,7,RECONCILED,1817.000,USD
105611,r15d000000001941,DOLEUSTX*R8,1812.000,7,RECONCILED,1812.000,USD
105612,r15d000000001957,DOLEUSTX*R8,1828.000,7,RECONCILED,1828.000,USD
105613,r15d000000001943,DOLEUSTX*R8,1814.000,7,RECONCILED,1814.000,USD
105614,r15d000000001950,DOLEUSTX*R8,1821.000,7,RECONCILED,1821.000,USD
105615,r15d000000001956,DOLEUSTX*R8,1827.000,7,RECONCILED,1827.000,USD
105616,r15d000000001961,DOLEUSTX*R8,1832.000,7,RECONCILED,1832.000,USD
105617,r15d000000001960,DOLEUSTX*R8,1831.000,7,RECONCILED,1831.000,USD
105618,r15d000000001954,DOLEUSTX*R8,1825.000,7,RECONCILED,1825.000,USD
105619,r15d000000001953,DOLEUSTX*R8,1824.000,7,RECONCILED,1824.000,USD
105620,r15d000000001955,DOLEUSTX*R8,1826.000,7,RECONCILED,1826.000,USD
105621,r15d000000001959,DOLEUSTX*R8,1830.000,7,RECONCILED,1830.000,USD
105622,r15d000000001963,DOLEUSTX*R8,1834.000,7,RECONCILED,1834.000,USD
105623,r15d000000001966,DOLEUSTX*R8,1837.000,7,RECONCILED,1837.000,USD
105624,r15d000000001952,DOLEUSTX*R8,1823.000,7,RECONCILED,1823.000,USD
105625,r15d000000001962,DOLEUSTX*R8,1833.000,7,RECONCILED,1833.000,USD
105626,r15d000000001965,DOLEUSTX*R8,1836.000,7,RECONCILED,1836.000,USD
105627,r15d000000001958,DOLEUSTX*R8,1829.000,7,RECONCILED,1829.000,USD
105628,r15d000000001968,DOLEUSTX*R8,1839.000,7,RECONCILED,1839.000,USD
105629,r15d000000001969,DOLEUSTX*R8,1840.000,7,RECONCILED,1840.000,USD
105630,r15d000000001970,DOLEUSTX*R8,1841.000,7,RECONCILED,1841.000,USD
105631,r15d000000001964,DOLEUSTX*R8,1835.000,7,RECONCILED,1835.000,USD
105632,r15d000000001971,DOLEUSTX*R8,1842.000,7,RECONCILED,1842.000,USD
105633,r15d000000001975,DOLEUSTX*R8,1846.000,7,RECONCILED,1846.000,USD
105634,r15d000000001973,DOLEUSTX*R8,1844.000,7,RECONCILED,1844.000,USD
105635,r15d000000001976,DOLEUSTX*R8,1847.000,7,RECONCILED,1847.000,USD
105636,r15d000000001967,DOLEUSTX*R8,1838.000,7,RECONCILED,1838.000,USD
105637,r15d000000001977,DOLEUSTX*R8,1848.000,7,RECONCILED,1848.000,USD
105638,r15d000000001972,DOLEUSTX*R8,1843.000,7,RECONCILED,1843.000,USD
105639,r15d000000001982,DOLEUSTX*R8,1853.000,7,RECONCILED,1853.000,USD
105640,r15d000000001981,DOLEUSTX*R8,1852.000,7,RECONCILED,1852.000,USD
105641,r15d000000001984,DOLEUSTX*R8,1855.000,7,RECONCILED,1855.000,USD
105642,r15d000000001974,DOLEUSTX*R8,1845.000,7,RECONCILED,1845.000,USD
105643,r15d000000001988,DOLEUSTX*R8,1859.000,7,RECONCILED,1859.000,USD
105644,r15d000000001980,DOLEUSTX*R8,1851.000,7,RECONCILED,1851.000,USD
105645,r15d000000001986,DOLEUSTX*R8,1857.000,7,RECONCILED,1857.000,USD
105646,r15d000000001978,DOLEUSTX*R8,1849.000,7,RECONCILED,1849.000,USD
105647,r15d000000001989,DOLEUSTX*R8,1860.000,7,RECONCILED,1860.000,USD
105648,r15d000000001990,DOLEUSTX*R8,1861.000,7,RECONCILED,1861.000,USD
105649,r15d000000001983,DOLEUSTX*R8,1854.000,7,RECONCILED,1854.000,USD
105650,r15d000000001979,DOLEUSTX*R8,1850.000,7,RECONCILED,1850.000,USD
105651,r15d000000001991,DOLEUSTX*R8,1862.000,7,RECONCILED,1862.000,USD
105652,r15d000000001994,DOLEUSTX*R8,1865.000,7,RECONCILED,1865.000,USD
105653,r15d000000001987,DOLEUSTX*R8,1858.000,7,RECONCILED,1858.000,USD
105654,r15d000000001985,DOLEUSTX*R8,1856.000,7,RECONCILED,1856.000,USD
105655,r15d000000001992,DOLEUSTX*R8,1863.000,7,RECONCILED,1863.000,USD
105656,r15d000000001998,DOLEUSTX*R8,1869.000,7,RECONCILED,1869.000,USD
105657,r15d000000001993,DOLEUSTX*R8,1864.000,7,RECONCILED,1864.000,USD
105658,r15d000000001995,DOLEUSTX*R8,1866.000,7,RECONCILED,1866.000,USD
105659,r15d000000001997,DOLEUSTX*R8,1868.000,7,RECONCILED,1868.000,USD
105660,r15d000000001996,DOLEUSTX*R8,1867.000,7,RECONCILED,1867.000,USD
105661,r15d000000002000,DOLEUSTX*R8,1871.000,7,RECONCILED,1871.000,USD
105662,r15d000000001999,DOLEUSTX*R8,1870.000,7,RECONCILED,1870.000,USD
105663,r15d000000002003,DOLEUSTX*R8,1874.000,7,RECONCILED,1874.000,USD
