ID,REFERENCE_ID,AMOUNT,EXCHANGE_RATE,STATUS_CODE,STATUS_DESCRIPTION,OPERATION_STATUS,AMOUNT_PAID,CURRENCY_AMOUNT_PAID,PROCESS_NUMBER
105293,r15d000000001636,1507.000,,7,IN PROGRESS,RECONCILED,1507.000,USD,53128152
105294,r15d000000001630,1501.000,,7,IN PROGRESS,RECONCILED,1501.000,USD,86861360
105295,r15d000000001634,1505.000,,7,IN PROGRESS,RECONCILED,1505.000,USD,23234224
105296,r15d000000001639,1510.000,,7,IN PROGRESS,RECONCILED,1510.000,USD,31923235
105297,r15d000000001633,1504.000,,7,IN PROGRESS,RECONCILED,1504.000,USD,29686631
105298,r15d000000001635,1506.000,,7,IN PROGRESS,RECONCILED,1506.000,USD,86895929
105299,r15d000000001631,1502.000,,7,IN PROGRESS,RECONCILED,1502.000,USD,51692905
105301,r15d000000001637,1508.000,,7,IN PROGRESS,RECONCILED,1508.000,USD,89324426
105300,r15d000000001643,1514.000,,7,IN PROGRESS,RECONCILED,1514.000,USD,22936854
105302,r15d000000001640,1511.000,,7,IN PROGRESS,RECONCILED,1511.000,USD,32831578
105304,r15d000000001638,1509.000,,7,IN PROGRESS,RECONCILED,1509.000,USD,34865274
105303,r15d000000001646,1517.000,,7,IN PROGRESS,RECONCILED,1517.000,USD,94396926
105305,r15d000000001641,1512.000,,7,IN PROGRESS,RECONCILED,1512.000,USD,95534330
105306,r15d000000001642,1513.000,,7,IN PROGRESS,RECONCILED,1513.000,USD,94345255
105307,r15d000000001650,1521.000,,7,IN PROGRESS,RECONCILED,1521.000,USD,38924671
105308,r15d000000001645,1516.000,,7,IN PROGRESS,RECONCILED,1516.000,USD,83030784
105309,r15d000000001647,1518.000,,7,IN PROGRESS,RECONCILED,1518.000,USD,57187702
105312,r15d000000001644,1515.000,,7,IN PROGRESS,RECONCILED,1515.000,USD,72870419
105311,r15d000000001654,1525.000,,7,IN PROGRESS,RECONCILED,1525.000,USD,30210815
105310,r15d000000001649,1520.000,,7,IN PROGRESS,RECONCILED,1520.000,USD,73851735
105313,r15d000000001651,1522.000,,7,IN PROGRESS,RECONCILED,1522.000,USD,54563074
105314,r15d000000001652,1523.000,,7,IN PROGRESS,RECONCILED,1523.000,USD,12201225
105315,r15d000000001658,1529.000,,7,IN PROGRESS,RECONCILED,1529.000,USD,18920053
105316,r15d000000001648,1519.000,,7,IN PROGRESS,RECONCILED,1519.000,USD,87764296
105317,r15d000000001656,1527.000,,7,IN PROGRESS,RECONCILED,1527.000,USD,69944569
105318,r15d000000001659,1530.000,,7,IN PROGRESS,RECONCILED,1530.000,USD,63686920
105319,r15d000000001653,1524.000,,7,IN PROGRESS,RECONCILED,1524.000,USD,16282085
105320,r15d000000001657,1528.000,,7,IN PROGRESS,RECONCILED,1528.000,USD,52582852
105321,r15d000000001666,1537.000,,7,IN PROGRESS,RECONCILED,1537.000,USD,26440218
105322,r15d000000001660,1531.000,,7,IN PROGRESS,RECONCILED,1531.000,USD,91876358
105323,r15d000000001663,1534.000,,7,IN PROGRESS,RECONCILED,1534.000,USD,68496946
105324,r15d000000001661,1532.000,,7,IN PROGRESS,RECONCILED,1532.000,USD,19936785
105325,r15d000000001669,1540.000,,7,IN PROGRESS,RECONCILED,1540.000,USD,50368216
105326,r15d000000001655,1526.000,,7,IN PROGRESS,RECONCILED,1526.000,USD,22628717
105327,r15d000000001668,1539.000,,7,IN PROGRESS,RECONCILED,1539.000,USD,23527801
105328,r15d000000001664,1535.000,,7,IN PROGRESS,RECONCILED,1535.000,USD,92284809
105329,r15d000000001662,1533.000,,7,IN PROGRESS,RECONCILED,1533.000,USD,41514162
105330,r15d000000001672,1543.000,,7,IN PROGRESS,RECONCILED,1543.000,USD,19753061
105331,r15d000000001673,1544.000,,7,IN PROGRESS,RECONCILED,1544.000,USD,90148982
105333,r15d000000001679,1550.000,,7,IN PROGRESS,RECONCILED,1550.000,USD,70666359
105332,r15d000000001667,1538.000,,7,IN PROGRESS,RECONCILED,1538.000,USD,50651262
105334,r15d000000001665,1536.000,,7,IN PROGRESS,RECONCILED,1536.000,USD,93314259
105335,r15d000000001675,1546.000,,7,IN PROGRESS,RECONCILED,1546.000,USD,72007227
105336,r15d000000001682,1553.000,,7,IN PROGRESS,RECONCILED,1553.000,USD,83347961
105337,r15d000000001670,1541.000,,7,IN PROGRESS,RECONCILED,1541.000,USD,92058753
105338,r15d000000001678,1549.000,,7,IN PROGRESS,RECONCILED,1549.000,USD,97770842
105339,r15d000000001674,1545.000,,7,IN PROGRESS,RECONCILED,1545.000,USD,86190446
105340,r15d000000001671,1542.000,,7,IN PROGRESS,RECONCILED,1542.000,USD,74696507
105341,r15d000000001676,1547.000,,7,IN PROGRESS,RECONCILED,1547.000,USD,48266541
105342,r15d000000001677,1548.000,,7,IN PROGRESS,RECONCILED,1548.000,USD,99599801
105343,r15d000000001685,1556.000,,7,IN PROGRESS,RECONCILED,1556.000,USD,51073272
105344,r15d000000001683,1554.000,,7,IN PROGRESS,RECONCILED,1554.000,USD,36907608
105345,r15d000000001680,1551.000,,7,IN PROGRESS,RECONCILED,1551.000,USD,13062091
105346,r15d000000001681,1552.000,,7,IN PROGRESS,RECONCILED,1552.000,USD,37336767
105348,r15d000000001688,1559.000,,7,IN PROGRESS,RECONCILED,1559.000,USD,81730208
105347,r15d000000001691,1562.000,,7,IN PROGRESS,RECONCILED,1562.000,USD,91153462
105349,r15d000000001684,1555.000,,7,IN PROGRESS,RECONCILED,1555.000,USD,16183229
105350,r15d000000001694,1565.000,,7,IN PROGRESS,RECONCILED,1565.000,USD,45722591
105351,r15d000000001689,1560.000,,7,IN PROGRESS,RECONCILED,1560.000,USD,77829860
105352,r15d000000001687,1558.000,,7,IN PROGRESS,RECONCILED,1558.000,USD,11267037
105354,r15d000000001699,1570.000,,7,IN PROGRESS,RECONCILED,1570.000,USD,70499810
105355,r15d000000001690,1561.000,,7,IN PROGRESS,RECONCILED,1561.000,USD,49482879
105353,r15d000000001695,1566.000,,7,IN PROGRESS,RECONCILED,1566.000,USD,67312236
105356,r15d000000001686,1557.000,,7,IN PROGRESS,RECONCILED,1557.000,USD,31019852
105357,r15d000000001693,1564.000,,7,IN PROGRESS,RECONCILED,1564.000,USD,85274656
105358,r15d000000001698,1569.000,,7,IN PROGRESS,RECONCILED,1569.000,USD,38663578
105359,r15d000000001692,1563.000,,7,IN PROGRESS,RECONCILED,1563.000,USD,41759237
105360,r15d000000001697,1568.000,,7,IN PROGRESS,RECONCILED,1568.000,USD,80056658
105361,r15d000000001702,1573.000,,7,IN PROGRESS,RECONCILED,1573.000,USD,34384462
105362,r15d000000001696,1567.000,,7,IN PROGRESS,RECONCILED,1567.000,USD,29429436
105364,r15d000000001701,1572.000,,7,IN PROGRESS,RECONCILED,1572.000,USD,20219360
105363,r15d000000001707,1578.000,,7,IN PROGRESS,RECONCILED,1578.000,USD,87992782
105365,r15d000000001706,1577.000,,7,IN PROGRESS,RECONCILED,1577.000,USD,89901298
105366,r15d000000001700,1571.000,,7,IN PROGRESS,RECONCILED,1571.000,USD,65404292
105367,r15d000000001712,1583.000,,7,IN PROGRESS,RECONCILED,1583.000,USD,87248811
105368,r15d000000001705,1576.000,,7,IN PROGRESS,RECONCILED,1576.000,USD,65232523
105369,r15d000000001703,1574.000,,7,IN PROGRESS,RECONCILED,1574.000,USD,53387020
105370,r15d000000001708,1579.000,,7,IN PROGRESS,RECONCILED,1579.000,USD,81670058
105371,r15d000000001714,1585.000,,7,IN PROGRESS,RECONCILED,1585.000,USD,62409483
105372,r15d000000001709,1580.000,,7,IN PROGRESS,RECONCILED,1580.000,USD,28871818
105373,r15d000000001710,1581.000,,7,IN PROGRESS,RECONCILED,1581.000,USD,46379812
105374,r15d000000001704,1575.000,,7,IN PROGRESS,RECONCILED,1575.000,USD,19934424
105375,r15d000000001711,1582.000,,7,IN PROGRESS,RECONCILED,1582.000,USD,83399106
105376,r15d000000001713,1584.000,,7,IN PROGRESS,RECONCILED,1584.000,USD,39619370
105377,r15d000000001715,1586.000,,7,IN PROGRESS,RECONCILED,1586.000,USD,48615119
105378,r15d000000001717,1588.000,,7,IN PROGRESS,RECONCILED,1588.000,USD,83969196
105379,r15d000000001718,1589.000,,7,IN PROGRESS,RECONCILED,1589.000,USD,49948285
105380,r15d000000001716,1587.000,,7,IN PROGRESS,RECONCILED,1587.000,USD,41295652
105381,r15d000000001719,1590.000,,7,IN PROGRESS,RECONCILED,1590.000,USD,35871514
105382,r15d000000001721,1592.000,,7,IN PROGRESS,RECONCILED,1592.000,USD,53929069
105383,r15d000000001723,1594.000,,7,IN PROGRESS,RECONCILED,1594.000,USD,34577166
105384,r15d000000001722,1593.000,,7,IN PROGRESS,RECONCILED,1593.000,USD,61528824
105385,r15d000000001720,1591.000,,7,IN PROGRESS,RECONCILED,1591.000,USD,50730068
105386,r15d000000001729,1600.000,,7,IN PROGRESS,RECONCILED,1600.000,USD,44477731
105387,r15d000000001724,1595.000,,7,IN PROGRESS,RECONCILED,1595.000,USD,20497317
105388,r15d000000001726,1597.000,,7,IN PROGRESS,RECONCILED,1597.000,USD,14816071
105389,r15d000000001725,1596.000,,7,IN PROGRESS,RECONCILED,1596.000,USD,36195886
105390,r15d000000001730,1601.000,,7,IN PROGRESS,RECONCILED,1601.000,USD,44570253
105392,r15d000000001727,1598.000,,7,IN PROGRESS,RECONCILED,1598.000,USD,64303408
105391,r15d000000001728,1599.000,,7,IN PROGRESS,RECONCILED,1599.000,USD,43948926
105393,r15d000000001731,1602.000,,7,IN PROGRESS,RECONCILED,1602.000,USD,56611995
105394,r15d000000001737,1608.000,,7,IN PROGRESS,RECONCILED,1608.000,USD,57424305
105395,r15d000000001739,1610.000,,7,IN PROGRESS,RECONCILED,1610.000,USD,72748983
105396,r15d000000001732,1603.000,,7,IN PROGRESS,RECONCILED,1603.000,USD,34208427
105397,r15d000000001734,1605.000,,7,IN PROGRESS,RECONCILED,1605.000,USD,53834193
105398,r15d000000001738,1609.000,,7,IN PROGRESS,RECONCILED,1609.000,USD,86593617
105399,r15d000000001733,1604.000,,7,IN PROGRESS,RECONCILED,1604.000,USD,36298813
105400,r15d000000001735,1606.000,,7,IN PROGRESS,RECONCILED,1606.000,USD,85057010
105401,r15d000000001741,1612.000,,7,IN PROGRESS,RECONCILED,1612.000,USD,97505447
105402,r15d000000001746,1617.000,,7,IN PROGRESS,RECONCILED,1617.000,USD,92211688
105403,r15d000000001736,1607.000,,7,IN PROGRESS,RECONCILED,1607.000,USD,74247627
105404,r15d000000001742,1613.000,,7,IN PROGRESS,RECONCILED,1613.000,USD,98009090
105405,r15d000000001743,1614.000,,7,IN PROGRESS,RECONCILED,1614.000,USD,76137130
105408,r15d000000001749,1620.000,,7,IN PROGRESS,RECONCILED,1620.000,USD,62485149
105407,r15d000000001744,1615.000,,7,IN PROGRESS,RECONCILED,1615.000,USD,63905096
105406,r15d000000001745,1616.000,,7,IN PROGRESS,RECONCILED,1616.000,USD,33215723
105409,r15d000000001747,1618.000,,7,IN PROGRESS,RECONCILED,1618.000,USD,56389212
105410,r15d000000001750,1621.000,,7,IN PROGRESS,RECONCILED,1621.000,USD,64982770
105411,r15d000000001755,1626.000,,7,IN PROGRESS,RECONCILED,1626.000,USD,87126294
105412,r15d000000001751,1622.000,,7,IN PROGRESS,RECONCILED,1622.000,USD,37583100
105414,r15d000000001752,1623.000,,7,IN PROGRESS,RECONCILED,1623.000,USD,67105467
105415,r15d000000001757,1628.000,,7,IN PROGRESS,RECONCILED,1628.000,USD,67311641
105413,r15d000000001740,1611.000,,7,IN PROGRESS,RECONCILED,1611.000,USD,25375565
105417,r15d000000001758,1629.000,,7,IN PROGRESS,RECONCILED,1629.000,USD,25805816
105416,r15d000000001754,1625.000,,7,IN PROGRESS,RECONCILED,1625.000,USD,92862386
105418,r15d000000001748,1619.000,,7,IN PROGRESS,RECONCILED,1619.000,USD,75039375
105419,r15d000000001762,1633.000,,7,IN PROGRESS,RECONCILED,1633.000,USD,59542787
105420,r15d000000001761,1632.000,,7,IN PROGRESS,RECONCILED,1632.000,USD,15370386
105421,r15d000000001753,1624.000,,7,IN PROGRESS,RECONCILED,1624.000,USD,45269816
105422,r15d000000001766,1637.000,,7,IN PROGRESS,RECONCILED,1637.000,USD,51578585
105423,r15d000000001760,1631.000,,7,IN PROGRESS,RECONCILED,1631.000,USD,39967360
105424,r15d000000001763,1634.000,,7,IN PROGRESS,RECONCILED,1634.000,USD,97653043
105426,r15d000000001764,1635.000,,7,IN PROGRESS,RECONCILED,1635.000,USD,96940180
105425,r15d000000001756,1627.000,,7,IN PROGRESS,RECONCILED,1627.000,USD,88870437
105427,r15d000000001767,1638.000,,7,IN PROGRESS,RECONCILED,1638.000,USD,78297161
105428,r15d000000001768,1639.000,,7,IN PROGRESS,RECONCILED,1639.000,USD,59623806
105429,r15d000000001759,1630.000,,7,IN PROGRESS,RECONCILED,1630.000,USD,82547363
105430,r15d000000001770,1641.000,,7,IN PROGRESS,RECONCILED,1641.000,USD,46259815
105431,r15d000000001775,1646.000,,7,IN PROGRESS,RECONCILED,1646.000,USD,18265632
105433,r15d000000001772,1643.000,,7,IN PROGRESS,RECONCILED,1643.000,USD,23196163
105432,r15d000000001771,1642.000,,7,IN PROGRESS,RECONCILED,1642.000,USD,37842279
105434,r15d000000001765,1636.000,,7,IN PROGRESS,RECONCILED,1636.000,USD,77466684
105435,r15d000000001769,1640.000,,7,IN PROGRESS,RECONCILED,1640.000,USD,43628310
105436,r15d000000001774,1645.000,,7,IN PROGRESS,RECONCILED,1645.000,USD,12927822
105437,r15d000000001778,1649.000,,7,IN PROGRESS,RECONCILED,1649.000,USD,37454227
105438,r15d000000001776,1647.000,,7,IN PROGRESS,RECONCILED,1647.000,USD,91385750
105439,r15d000000001777,1648.000,,7,IN PROGRESS,RECONCILED,1648.000,USD,89230413
105440,r15d000000001780,1651.000,,7,IN PROGRESS,RECONCILED,1651.000,USD,34676948
105441,r15d000000001782,1653.000,,7,IN PROGRESS,RECONCILED,1653.000,USD,95343397
105442,r15d000000001773,1644.000,,7,IN PROGRESS,RECONCILED,1644.000,USD,65068072
105443,r15d000000001786,1657.000,,7,IN PROGRESS,RECONCILED,1657.000,USD,83391314
105444,r15d000000001784,1655.000,,7,IN PROGRESS,RECONCILED,1655.000,USD,25662166
105445,r15d000000001783,1654.000,,7,IN PROGRESS,RECONCILED,1654.000,USD,87053587
105446,r15d000000001790,1661.000,,7,IN PROGRESS,RECONCILED,1661.000,USD,68837650
105448,r15d000000001779,1650.000,,7,IN PROGRESS,RECONCILED,1650.000,USD,73480200
105447,r15d000000001788,1659.000,,7,IN PROGRESS,RECONCILED,1659.000,USD,13292114
105449,r15d000000001791,1662.000,,7,IN PROGRESS,RECONCILED,1662.000,USD,60381418
105450,r15d000000001793,1664.000,,7,IN PROGRESS,RECONCILED,1664.000,USD,46288804
105451,r15d000000001794,1665.000,,7,IN PROGRESS,RECONCILED,1665.000,USD,96337989
105452,r15d000000001781,1652.000,,7,IN PROGRESS,RECONCILED,1652.000,USD,16795567
105454,r15d000000001792,1663.000,,7,IN PROGRESS,RECONCILED,1663.000,USD,41367333
105453,r15d000000001795,1666.000,,7,IN PROGRESS,RECONCILED,1666.000,USD,37274593
105455,r15d000000001797,1668.000,,7,IN PROGRESS,RECONCILED,1668.000,USD,57467976
105456,r15d000000001785,1656.000,,7,IN PROGRESS,RECONCILED,1656.000,USD,28672682
105457,r15d000000001798,1669.000,,7,IN PROGRESS,RECONCILED,1669.000,USD,85243365
105458,r15d000000001802,1673.000,,7,IN PROGRESS,RECONCILED,1673.000,USD,50083158
105459,r15d000000001799,1670.000,,7,IN PROGRESS,RECONCILED,1670.000,USD,21193933
105460,r15d000000001803,1674.000,,7,IN PROGRESS,RECONCILED,1674.000,USD,78669527
105461,r15d000000001787,1658.000,,7,IN PROGRESS,RECONCILED,1658.000,USD,29751090
105462,r15d000000001806,1677.000,,7,IN PROGRESS,RECONCILED,1677.000,USD,14532267
105464,r15d000000001789,1660.000,,7,IN PROGRESS,RECONCILED,1660.000,USD,98790393
105463,r15d000000001801,1672.000,,7,IN PROGRESS,RECONCILED,1672.000,USD,77884967
105465,r15d000000001805,1676.000,,7,IN PROGRESS,RECONCILED,1676.000,USD,43140242
105466,r15d000000001809,1680.000,,7,IN PROGRESS,RECONCILED,1680.000,USD,32446713
105467,r15d000000001796,1667.000,,7,IN PROGRESS,RECONCILED,1667.000,USD,67143444
105468,r15d000000001810,1681.000,,7,IN PROGRESS,RECONCILED,1681.000,USD,56481753
105469,r15d000000001807,1678.000,,7,IN PROGRESS,RECONCILED,1678.000,USD,20143938
105470,r15d000000001811,1682.000,,7,IN PROGRESS,RECONCILED,1682.000,USD,63129719
105471,r15d000000001814,1685.000,,7,IN PROGRESS,RECONCILED,1685.000,USD,73564951
105472,r15d000000001800,1671.000,,7,IN PROGRESS,RECONCILED,1671.000,USD,55888978
105473,r15d000000001812,1683.000,,7,IN PROGRESS,RECONCILED,1683.000,USD,22232085
105474,r15d000000001815,1686.000,,7,IN PROGRESS,RECONCILED,1686.000,USD,39710593
105475,r15d000000001817,1688.000,,7,IN PROGRESS,RECONCILED,1688.000,USD,44958157
105476,r15d000000001804,1675.000,,7,IN PROGRESS,RECONCILED,1675.000,USD,34682781
105477,r15d000000001819,1690.000,,7,IN PROGRESS,RECONCILED,1690.000,USD,33974496
105478,r15d000000001808,1679.000,,7,IN PROGRESS,RECONCILED,1679.000,USD,66262521
105479,r15d000000001820,1691.000,,7,IN PROGRESS,RECONCILED,1691.000,USD,66673327
105480,r15d000000001822,1693.000,,7,IN PROGRESS,RECONCILED,1693.000,USD,95344428
105481,r15d000000001816,1687.000,,7,IN PROGRESS,RECONCILED,1687.000,USD,41201562
105482,r15d000000001813,1684.000,,7,IN PROGRESS,RECONCILED,1684.000,USD,65169690
105483,r15d000000001824,1695.000,,7,IN PROGRESS,RECONCILED,1695.000,USD,44601671
105484,r15d000000001818,1689.000,,7,IN PROGRESS,RECONCILED,1689.000,USD,97290769
105485,r15d000000001827,1698.000,,7,IN PROGRESS,RECONCILED,1698.000,USD,91726615
105486,r15d000000001826,1697.000,,7,IN PROGRESS,RECONCILED,1697.000,USD,80358062
105487,r15d000000001825,1696.000,,7,IN PROGRESS,RECONCILED,1696.000,USD,47203418
105488,r15d000000001828,1699.000,,7,IN PROGRESS,RECONCILED,1699.000,USD,35694154
105489,r15d000000001821,1692.000,,7,IN PROGRESS,RECONCILED,1692.000,USD,24701347
105490,r15d000000001829,1700.000,,7,IN PROGRESS,RECONCILED,1700.000,USD,13799417
105491,r15d000000001834,1705.000,,7,IN PROGRESS,RECONCILED,1705.000,USD,71512887
105492,r15d000000001832,1703.000,,7,IN PROGRESS,RECONCILED,1703.000,USD,54453809
105493,r15d000000001823,1694.000,,7,IN PROGRESS,RECONCILED,1694.000,USD,77286110
105494,r15d000000001835,1706.000,,7,IN PROGRESS,RECONCILED,1706.000,USD,90792240
105495,r15d000000001830,1701.000,,7,IN PROGRESS,RECONCILED,1701.000,USD,28868140
105497,r15d000000001837,1708.000,,7,IN PROGRESS,RECONCILED,1708.000,USD,31953916
105496,r15d000000001833,1704.000,,7,IN PROGRESS,RECONCILED,1704.000,USD,63159729
105498,r15d000000001838,1709.000,,7,IN PROGRESS,RECONCILED,1709.000,USD,11331746
105500,r15d000000001844,1715.000,,7,IN PROGRESS,RECONCILED,1715.000,USD,52188750
105501,r15d000000001840,1711.000,,7,IN PROGRESS,RECONCILED,1711.000,USD,43605333
105499,r15d000000001836,1707.000,,7,IN PROGRESS,RECONCILED,1707.000,USD,68231057
105502,r15d000000001842,1713.000,,7,IN PROGRESS,RECONCILED,1713.000,USD,72826517
105504,r15d000000001843,1714.000,,7,IN PROGRESS,RECONCILED,1714.000,USD,64654861
105503,r15d000000001841,1712.000,,7,IN PROGRESS,RECONCILED,1712.000,USD,25226141
105506,r15d000000001831,1702.000,,7,IN PROGRESS,RECONCILED,1702.000,USD,26306198
105505,r15d000000001847,1718.000,,7,IN PROGRESS,RECONCILED,1718.000,USD,37897725
105507,r15d000000001846,1717.000,,7,IN PROGRESS,RECONCILED,1717.000,USD,71828689
105508,r15d000000001849,1720.000,,7,IN PROGRESS,RECONCILED,1720.000,USD,35496506
105509,r15d000000001848,1719.000,,7,IN PROGRESS,RECONCILED,1719.000,USD,39861404
105510,r15d000000001839,1710.000,,7,IN PROGRESS,RECONCILED,1710.000,USD,81192156
105511,r15d000000001845,1716.000,,7,IN PROGRESS,RECONCILED,1716.000,USD,55999516
105512,r15d000000001851,1722.000,,7,IN PROGRESS,RECONCILED,1722.000,USD,86662492
105514,r15d000000001855,1726.000,,7,IN PROGRESS,RECONCILED,1726.000,USD,39249942
105513,r15d000000001852,1723.000,,7,IN PROGRESS,RECONCILED,1723.000,USD,40655032
105515,r15d000000001850,1721.000,,7,IN PROGRESS,RECONCILED,1721.000,USD,79371637
105516,r15d000000001856,1727.000,,7,IN PROGRESS,RECONCILED,1727.000,USD,34850178
105517,r15d000000001854,1725.000,,7,IN PROGRESS,RECONCILED,1725.000,USD,20773012
105518,r15d000000001859,1730.000,,7,IN PROGRESS,RECONCILED,1730.000,USD,64742076
105519,r15d000000001857,1728.000,,7,IN PROGRESS,RECONCILED,1728.000,USD,28441855
105520,r15d000000001853,1724.000,,7,IN PROGRESS,RECONCILED,1724.000,USD,18863502
105522,r15d000000001860,1731.000,,7,IN PROGRESS,RECONCILED,1731.000,USD,15822670
105523,r15d000000001862,1733.000,,7,IN PROGRESS,RECONCILED,1733.000,USD,48009135
105521,r15d000000001861,1732.000,,7,IN PROGRESS,RECONCILED,1732.000,USD,91078763
105524,r15d000000001858,1729.000,,7,IN PROGRESS,RECONCILED,1729.000,USD,43026947
105525,r15d000000001863,1734.000,,7,IN PROGRESS,RECONCILED,1734.000,USD,93186532
105528,r15d000000001865,1736.000,,7,IN PROGRESS,RECONCILED,1736.000,USD,48860929
105527,r15d000000001864,1735.000,,7,IN PROGRESS,RECONCILED,1735.000,USD,71054657
105526,r15d000000001867,1738.000,,7,IN PROGRESS,RECONCILED,1738.000,USD,93142311
105529,r15d000000001869,1740.000,,7,IN PROGRESS,RECONCILED,1740.000,USD,37238151
105530,r15d000000001868,1739.000,,7,IN PROGRESS,RECONCILED,1739.000,USD,20657749
105531,r15d000000001866,1737.000,,7,IN PROGRESS,RECONCILED,1737.000,USD,96002632
105532,r15d000000001871,1742.000,,7,IN PROGRESS,RECONCILED,1742.000,USD,44542057
105533,r15d000000001870,1741.000,,7,IN PROGRESS,RECONCILED,1741.000,USD,30718647
105534,r15d000000001875,1746.000,,7,IN PROGRESS,RECONCILED,1746.000,USD,74196560
105535,r15d000000001876,1747.000,,7,IN PROGRESS,RECONCILED,1747.000,USD,37448415
105536,r15d000000001872,1743.000,,7,IN PROGRESS,RECONCILED,1743.000,USD,53532394
105537,r15d000000001874,1745.000,,7,IN PROGRESS,RECONCILED,1745.000,USD,93763359
105538,r15d000000001880,1751.000,,7,IN PROGRESS,RECONCILED,1751.000,USD,91113977
105539,r15d000000001873,1744.000,,7,IN PROGRESS,RECONCILED,1744.000,USD,52476271
105540,r15d000000001879,1750.000,,7,IN PROGRESS,RECONCILED,1750.000,USD,38009859
105541,r15d000000001881,1752.000,,7,IN PROGRESS,RECONCILED,1752.000,USD,34180294
105542,r15d000000001885,1756.000,,7,IN PROGRESS,RECONCILED,1756.000,USD,17270380
105544,r15d000000001883,1754.000,,7,IN PROGRESS,RECONCILED,1754.000,USD,47862477
105543,r15d000000001878,1749.000,,7,IN PROGRESS,RECONCILED,1749.000,USD,87080067
105545,r15d000000001877,1748.000,,7,IN PROGRESS,RECONCILED,1748.000,USD,18698991
105546,r15d000000001887,1758.000,,7,IN PROGRESS,RECONCILED,1758.000,USD,43937278
